timestamp,delta_time,middle_error,steering_output,full_error,derivative
1.28,0.03200000000000003,0.004436891240041412,0.22013120296264008,0.017344564189384855,-0.0030567587097676784
1.312,0.03200000000000003,0.05107564580710993,0.2962277852942321,0.02275749307255962,0.005412928883174767
1.344,0.03200000000000003,0.1345159636915871,0.8128331466171882,0.06101342480199394,0.03825593172943432
1.3760000000000001,0.03200000000000003,0.0033572915713589143,0.013737775953779952,0.004526868485005156,-0.05648655631698878
1.408,0.031999999999999806,0.09913329434384431,0.4110377342879719,0.03045107058749181,0.02592420210248665
1.44,0.03200000000000003,0.05748798502358947,0.419714020392249,0.03258304155735806,0.0021319709698662537
1.472,0.03200000000000003,0.12772103983681649,0.7734405119451366,0.05868661032447027,0.026103568767112208
1.504,0.03200000000000003,0.10975868294955336,0.999671868229347,0.07680799539728653,0.018121385072816257
1.536,0.03200000000000003,0.008453493135891681,0.12820601834756773,0.01384504551850442,-0.0629629498787821
1.568,0.03200000000000003,0.005716897287617648,0.34532599783903223,0.026161906615575336,0.012316861097070916
1.6,0.03200000000000003,0.008690578000292609,0.20636224773450973,0.01666539437588956,-0.009496512239685777
1.6320000000000001,0.03200000000000003,0.11704041333997071,0.7090739153769926,0.05304122291311538,0.03637582853722582
1.6640000000000001,0.03200000000000003,0.0527889068931521,0.5768058237684356,0.045423663882132294,-0.007617559030983087
1.696,0.031999999999999806,-0.003574600585837436,0.3388160704528478,0.027504491120111763,-0.01791917276202053
1.728,0.03200000000000003,0.12421285935933009,0.7801172602451046,0.05888419285893444,0.03137970173882268
1.76,0.03200000000000003,0.10913438489953735,0.6952042491206,0.054456727177000626,-0.0044274656819338135
1.792,0.03200000000000003,0.0012891609565535021,0.33110328229339336,0.02745881844490186,-0.026997908732098765
1.824,0.03200000000000003,0.0025431618296496107,0.3588017353324598,0.027936607257562085,0.00047778881266022366
1.856,0.03200000000000003,0.09092549120860573,0.7618937630894063,0.057570620623326664,0.02963401336576458
1.8880000000000001,0.03200000000000003,0.1126374799440549,0.8126214638280063,0.06300509739385367,0.005434476770527004
1.92,0.031999999999999806,0.001974584413039612,0.2248670039186864,0.020148806858087516,-0.04285629053576615
1.952,0.03200000000000003,0.06780283570034881,0.5745637013329488,0.04336250567143206,0.023213698813344542
1.984,0.03200000000000003,0.11380947621251478,0.8044888310339495,0.06158857128064808,0.018226065609216024
2.016,0.03200000000000003,0.040361284831967166,0.8407076760886238,0.0652996477814126,0.0037110765007645208
2.048,0.03200000000000003,-0.0011499293211126318,0.2227151740038219,0.020123055270821213,-0.04517659251059139
2.08,0.03200000000000003,0.019875551673665295,0.4965228980004745,0.03762904857789711,0.017505993307075897
2.112,0.03200000000000003,0.09218815319780227,0.6906108723409294,0.052893843222517715,0.015264794644620605
2.144,0.03200000000000003,0.025439371753173068,0.6280643364024237,0.049180022279258176,-0.0037138209432595395
2.176,0.03200000000000003,-0.005287797692861193,0.3093218203168297,0.02555476590569573,-0.023625256373562446
2.208,0.03200000000000003,0.0012337210148277745,0.6273514570812792,0.047551373361531424,0.021996607455835693
2.24,0.03200000000000003,0.0036731394857213015,0.2669948136425856,0.022352011878912066,-0.025199361482619358
2.2720000000000002,0.03200000000000003,0.0692618983260129,0.8083964252598942,0.06066417587843115,0.03831216399951908
2.3040000000000003,0.03200000000000003,0.002755047862479203,0.3639344631501239,0.030228119075629258,-0.03043605680280189
2.336,0.031999999999999584,0.0022377750792984606,0.31616420460507844,0.024964618294487508,-0.005263500781141749
2.368,0.03200000000000003,0.0023812534580659353,0.3553635546575769,0.02754027029149832,0.0025756519970108124
2.4,0.03200000000000003,-0.0002521053803535975,0.35318403257569037,0.027528692233163166,-1.1578058335154351e-05
2.432,0.03200000000000003,-0.00197501018491136,0.400261894347107,0.030985818417197216,0.0034571261840340498
2.464,0.03200000000000003,0.004550878957226307,0.5425403234158054,0.04163526925253802,0.010649450835340805
2.496,0.03200000000000003,0.0020302424009856867,0.37401007574237416,0.029871007132252405,-0.011764262120285616
2.528,0.03200000000000003,-0.0010414625323301929,0.25429072318314044,0.020399519925226484,-0.009471487207025921
2.56,0.03200000000000003,-0.0013111193138720626,0.2693538328633668,0.02095978376824602,0.0005602638430195379
2.592,0.03200000000000003,0.0014289366997257504,0.3170205830012975,0.024493133548246098,0.0035333497800000765
2.624,0.03200000000000003,0.00588623604809492,0.24172593213480298,0.019166584059506143,-0.005326549488739955
2.656,0.03200000000000003,0.0009556117872176171,0.31535229140351184,0.02426720968712627,0.005100625627620127
2.688,0.03200000000000003,0.0005023720034573572,0.34502068174714284,0.026740392313737565,0.002473182626611295
2.72,0.03200000000000003,-0.0020760898300143677,0.23919349389768377,0.019110150706130574,-0.007630241607606992
2.7520000000000002,0.03200000000000003,-0.0024113657770865314,0.2998249427377684,0.023123496954982073,0.004013346248851499
2.7840000000000003,0.03200000000000003,-0.06627447717065035,-0.12772886026017544,-0.008048249368381529,-0.0311717463233636
2.816,0.031999999999999584,-0.010874413038001607,0.09595123000535127,0.006583426680218272,0.014631676048599801
2.848,0.03200000000000003,0.003088580227889253,0.30320088915029664,0.022649201549340286,0.016065774869122015
2.88,0.03200000000000003,-0.04615179946105813,0.09371325054982083,0.008188973467943662,-0.014460228081396624
2.912,0.03200000000000003,-0.04635152530700568,-0.02850562804331077,-0.0016215412318013218,-0.009810514699744984
2.944,0.03200000000000003,-0.01912627467419959,0.05299020831890821,0.0037985529527685765,0.005420094184569898
2.976,0.03200000000000003,-0.04953389097780336,-0.33253065990492914,-0.024204832599119045,-0.02800338555188762
3.008,0.03200000000000003,-0.057279656430673516,-0.1375652334424574,-0.011499524570897235,0.01270530802822181
3.04,0.03200000000000003,0.0010733278311738593,0.06863930079922188,0.004378418950500738,0.015877943521397972
3.072,0.03200000000000003,-0.09241542564730655,-0.23658414145880222,-0.017124280762589726,-0.021502699713090465
3.104,0.03200000000000003,0.0003799619635154489,0.07275229521830359,0.004356205275040077,0.021480486037629802
3.136,0.03200000000000003,-0.05457345384595522,-0.18672799154855904,-0.013463706970815467,-0.017819912245855545
3.168,0.03200000000000003,0.0029938784731260936,0.33256053137925295,0.023649762865013794,0.03711346983582926
3.2,0.03200000000000003,-0.13016402004828515,-0.3346940658746995,-0.023219170181833542,-0.04686893304684733
3.232,0.03200000000000003,-0.12974227091675908,-0.4123373580079351,-0.03162426783699408,-0.00840509765516054
3.2640000000000002,0.03200000000000003,-0.00159228810920651,0.035901080012948235,0.0008135166919506337,0.03243778452894472
3.2960000000000003,0.03200000000000003,-0.12009548683623654,-0.5932105251753784,-0.04352346049006223,-0.04433697718201286
3.3280000000000003,0.03200000000000003,-0.0023794492413196154,-0.12052602553443541,-0.011361876020501965,0.03216158446956026
3.36,0.031999999999999584,2.404568873677546e-05,-0.004695616535414554,-0.000999977173081792,0.010361898847420174
3.392,0.03200000000000003,-0.028574264221991552,-0.05242606390603101,-0.003908266322945297,-0.002908289149863505
3.424,0.03200000000000003,-0.11535846781976677,-0.6020394953006932,-0.04444417806567794,-0.04053591174273265
3.456,0.03200000000000003,0.0019123166937893015,0.06926716511497927,0.002525044828014843,0.046969222893692784
3.488,0.03200000000000003,-0.10409785407427298,-0.5866760827374751,-0.04294483456096096,-0.0454698793889758
3.52,0.03200000000000003,0.007012555680377643,0.15310383955484524,0.008769162278699293,0.051713996839660256
3.552,0.03200000000000003,-0.07521342840788853,-0.41191727686128987,-0.02974906239239889,-0.03851822467109818
3.584,0.03200000000000003,-0.11143227300703926,-0.4365311275228542,-0.03377775552705746,-0.004028693134658569
3.616,0.03200000000000003,-0.00080570316181312,0.028946664389299104,0.00017856234304509694,0.03395631787010256
3.648,0.03200000000000003,-0.10654350817231882,-0.7890559674880505,-0.05794460492462432,-0.05812316726766942
3.68,0.03200000000000003,-0.0007276742732234449,-0.10335760568888297,-0.010932362875851125,0.04701224204877319
3.712,0.03200000000000003,-0.005526709352332642,0.05448001600684204,0.003371142941557026,0.014303505817408151
3.744,0.03200000000000003,-0.0643087461647534,-0.3912946242628868,-0.028545595082905953,-0.03191673802446298
3.7760000000000002,0.03200000000000003,-0.11739100703254132,-0.5538567543915709,-0.042325747082750796,-0.013780151999844843
3.8080000000000003,0.03200000000000003,-0.07630934354802385,-0.6019340720228268,-0.0466514714273071,-0.004325724344556303
3.84,0.031999999999999584,-0.004479824897373342,-0.0212174296779716,-0.004248170014572727,0.04240330141273437
3.872,0.03200000000000003,-0.0015956262983956606,-0.13472171620503687,-0.010140031558316302,-0.005891861543743575
3.904,0.03200000000000003,-0.02602571529725131,-0.4228223033553528,-0.03164026648025201,-0.02150023492193571
3.936,0.03200000000000003,-0.012651512302886105,-0.1481689423013166,-0.012707054828374179,0.018933211651877835
3.968,0.03200000000000003,-0.00022838970584616866,-0.1982854412059932,-0.015296399503949095,-0.002589344675574916
4.0,0.03200000000000003,0.000958157648501107,-0.13387432932619397,-0.010714800068806023,0.004581599435143071
4.032,0.03200000000000003,-0.01658378923288362,-0.28433097382649786,-0.02150143899232542,-0.010786638923519398
4.064,0.03200000000000003,-0.11825023924033906,-0.7153785337033683,-0.053783118862456396,-0.032281679870130975
4.096,0.03200000000000003,-0.0017904602861187656,-0.08825214492700997,-0.009582952128831307,0.04420016673362509
4.128,0.03200000000000003,0.0025007941254116674,-0.22035606881712685,-0.01673732546737124,-0.0071543733385399325
4.16,0.03200000000000003,0.00045669891471696917,-0.027435285311297287,-0.002980101785030019,0.01375722368234122
4.192,0.03200000000000003,-0.11979097244697337,-0.5580985976485746,-0.04116327414982175,-0.03818317236479173
4.224,0.03200000000000003,-0.0017365950973543642,-0.16824645981649292,-0.014730784430708996,0.026432489719112755
4.256,0.03200000000000003,-0.11305617513785024,-0.6188018321593048,-0.046299338812883686,-0.03156855438217469
4.288,0.03200000000000003,0.0032463272185306352,-0.34009177452725564,-0.027648678332381146,0.01865066048050254
4.32,0.03200000000000003,0.002815677161249417,0.022092408008543375,2.8512340626086918e-05,0.027677190673007234
4.352,0.03200000000000003,-0.10539891409848676,-0.6410457431821633,-0.04708214182848122,-0.047110654169107306
4.384,0.03200000000000003,0.0024093352713759142,-0.20152596912726178,-0.017516375355315427,0.029565766473165795
4.416,0.03200000000000003,-0.0007924067971271865,-0.06803376685655424,-0.006006913074585151,0.011509462280730276
4.448,0.03200000000000003,0.00014895484109652289,-0.15944201942395866,-0.012057102180500039,-0.006050189105914887
4.48,0.03200000000000003,-0.08500271579258793,-0.49500651840112014,-0.0370526142940002,-0.024995512113500158
4.5120000000000005,0.03200000000000003,0.005459815025159326,-0.23070473121282484,-0.019081236388807564,0.017971377905192633
4.5440000000000005,0.03200000000000003,-0.07661474547005401,-0.4783986031300249,-0.0362377799262019,-0.017156543537394334
4.5760000000000005,0.03200000000000003,-0.07390876819282623,-0.5787512569609269,-0.044597716797869655,-0.008359936871667757
4.6080000000000005,0.03200000000000003,0.0041825676551734805,-0.3163776018163507,-0.025808799816575717,0.018788916981293938
4.64,0.03199999999999914,-0.0007073725298158307,-0.3688181880718249,-0.028577164592569728,-0.002768364775994011
4.672,0.03200000000000003,-0.0028007136476595833,-0.17184374501670893,-0.014269322014092999,0.01430784257847673
4.704,0.03200000000000003,-0.1243798907615265,-0.7705256596470778,-0.05741660502593762,-0.043147283011844624
4.736,0.03200000000000003,-0.00877129799958649,-0.1589219255322986,-0.014983030516170375,0.042433574509767244
4.768,0.03200000000000003,-0.0838227502718406,-0.6224410731381553,-0.046581179000613225,-0.03159814848444285
4.8,0.03200000000000003,-0.1355601243358256,-0.9131907197451988,-0.06975813039006097,-0.023176951389447746
4.832,0.03200000000000003,-0.00021183715432550296,-0.12758055618645495,-0.013392632283705679,0.05636549810635529
4.864,0.03200000000000003,-0.09876497280061862,-0.5945325481905749,-0.044439644842694366,-0.031047012558988688
4.896,0.03200000000000003,-0.09598530295789034,-0.7173757666145439,-0.05525236047124928,-0.010812715628554917
4.928,0.03200000000000003,-0.0661443835976274,-0.3981036922772939,-0.032425765350512274,0.02282659512073701
4.96,0.03200000000000003,-0.07033222446117973,-0.45786361733769865,-0.035498923476889516,-0.0030731581263772415
4.992,0.03200000000000003,-0.1336731491133367,-0.8225502968991233,-0.06246176656837911,-0.026962843091489594
5.024,0.03200000000000003,-0.11740140604372332,-0.659060540017652,-0.0520083016359772,0.010453464932401908
5.056,0.03200000000000003,-0.04820776614425907,-0.4341048378721733,-0.03488294929536654,0.01712535234061066
5.088,0.03200000000000003,-0.10632519809869018,-0.6191015603921075,-0.047483266660959984,-0.012600317365593444
5.12,0.03200000000000003,-0.13505502920109794,-0.9343232931080843,-0.07136229580880925,-0.023879029147849264
5.152,0.03200000000000003,-0.09374908385615874,-0.7446516610754715,-0.05880801052408276,0.01255428528472649
5.184,0.03200000000000003,-0.004721558500740094,-0.39522057258610704,-0.03241901291571884,0.02638899760836392
5.216,0.03200000000000003,-0.08564772448956416,-0.7730798152313275,-0.058650660328326616,-0.026231647412607778
5.248,0.03200000000000003,-0.002212039068386978,-0.4600456141217652,-0.03717123631872946,0.021479424009597153
5.28,0.03200000000000003,-0.001560075684919309,-0.3555009700329668,-0.028254160157412375,0.008917076161317088
5.312,0.03200000000000003,-0.004907219451219129,-0.37430130648793336,-0.02912088301222931,-0.0008667228548169363
5.344,0.03200000000000003,0.003217094002001284,-0.3561408407369924,-0.027836998450355668,0.0012838845618736439
5.376,0.03200000000000003,-0.011983369450050966,-0.32177909363981183,-0.0252391580920559,0.002597840358299769
5.408,0.03200000000000003,-0.000658670324464541,-0.44797658382994826,-0.034358378474639156,-0.009119220382583258
5.44,0.03200000000000003,-0.08488363709824116,-0.7410734901767144,-0.056411664875454,-0.022053286400814845
5.472,0.03200000000000003,-0.00166230668999907,-0.2815661458388492,-0.02393311074300996,0.03247855413244404
5.5040000000000004,0.03200000000000003,-0.059630236998689246,-0.4865926193584182,-0.037119361828254205,-0.013186251085244245
5.5360000000000005,0.03200000000000003,-0.06537237765117553,-0.7545575940352395,-0.05756124076903555,-0.020441878940781345
5.5680000000000005,0.03200000000000003,-0.07110405958392739,-0.7637063021011617,-0.059411816092901554,-0.0018505753238660036
5.6000000000000005,0.03200000000000003,-0.0008088378323611069,-0.3291644698441485,-0.02760211130937027,0.03180970478353128
5.632,0.03199999999999914,-0.005933608132062927,-0.37115000609331744,-0.028851829854658322,-0.0012497185452880512
5.664,0.03200000000000003,-0.01637338039646798,-0.559254396383871,-0.04273985184133513,-0.013888021986676807
5.696,0.03200000000000003,-0.06588760286313299,-0.561044974201398,-0.0436721085491624,-0.0009322567078272684
5.728,0.03200000000000003,-0.11096717379820878,-0.6929648717144313,-0.05341516540033227,-0.00974305685116987
5.76,0.03200000000000003,-0.05332061421280705,-0.46355207711549307,-0.03712691751412074,0.016288247886211527
5.792,0.03200000000000003,-0.002744637191521144,-0.2822595096188355,-0.02287213660429088,0.014254780909829862
5.824,0.03200000000000003,-0.057016922902766325,-0.5242096983380247,-0.03982110360428887,-0.016948966999997993
5.856,0.03200000000000003,-0.12073079816544899,-0.9380136467157009,-0.0711915690815327,-0.03137046547724382
5.888,0.03200000000000003,0.0016435098545806977,-0.33652389793088133,-0.02882183471611344,0.042369734365419257
5.92,0.03200000000000003,-0.0822973359813109,-0.6728589830998835,-0.05108219782240415,-0.022260363106290707
5.952,0.03200000000000003,-0.052314392718124096,-0.6243306967352084,-0.04880133837868495,0.0022808594437191965
5.984,0.03200000000000003,-0.01673107206056225,-0.37982574954920206,-0.030711333101466745,0.018090005277218206
6.016,0.03200000000000003,-0.04383290610370662,-0.50179354982881,-0.038626657826916,-0.007915324725449258
6.048,0.03200000000000003,-0.0628088503225367,-0.6564506313726579,-0.05044234724691788,-0.011815689420001878
6.08,0.03200000000000003,-0.0732098207070239,-0.6254224473777716,-0.04884463385726053,0.0015977133896573487
6.112,0.03200000000000003,-0.08848978437318235,-0.8104497737141342,-0.06234247604054966,-0.01349784218328913
6.144,0.03200000000000003,-0.004981172507733144,-0.33687550941250494,-0.028337447896021772,0.03400502814452789
6.176,0.03200000000000003,-0.0223064292525419,-0.6064588900681109,-0.046177288774622696,-0.017839840878600924
6.208,0.03200000000000003,-0.07412298111044151,-0.6227688805907351,-0.04840382315672523,-0.0022265343821025324
6.24,0.03200000000000003,0.004087364533112008,-0.3488706726876233,-0.028414812623257627,0.0199890105334676
6.272,0.03200000000000003,4.771203952430908e-05,-0.3275573807163356,-0.025696879076429882,0.002717933546827745
6.304,0.03200000000000003,-0.040206386135463325,-0.5180866330160315,-0.03953424040330731,-0.013837361326877427
6.336,0.03200000000000003,-0.0815499638710337,-0.5586783261807219,-0.04331345610703769,-0.003779215703730382
6.368,0.03200000000000003,-0.017981416898711716,-0.5614469852267716,-0.043734707915592815,-0.0004212518085551231
6.4,0.03200000000000003,-0.0051022674702725646,-0.2855099247969294,-0.023491859751059108,0.020242848164533707
6.432,0.03200000000000003,-0.002200724675874091,-0.4042286925729239,-0.03104442177579914,-0.007552562024740032
6.464,0.03200000000000003,-0.04180205720531503,-0.5159203284118535,-0.039683452038623265,-0.008639030262824126
6.496,0.03200000000000003,-0.09858610865790728,-0.797092276440716,-0.0608331829813467,-0.021149730942723433
6.5280000000000005,0.03200000000000003,0.0005223297914664933,-0.464338408479626,-0.03761237290635205,0.02322081007499465
6.5600000000000005,0.03200000000000003,0.003154625801456895,-0.44910757617124786,-0.0351548504519085,0.002457522454443549
6.5920000000000005,0.03200000000000003,0.0002124442339864193,-0.5390540350788949,-0.04161958080673104,-0.006464730354822541
6.6240000000000006,0.03200000000000003,-0.0033398319523699556,-0.19957368449253005,-0.017058028308910313,0.024561552497820726
6.656000000000001,0.03200000000000003,-0.0003607650096467427,-0.29905949405561333,-0.02294895675931751,-0.005890928450407198
6.688,0.03199999999999914,-0.0014880325145712739,-0.040599979690855506,-0.004305171556879894,0.01864378520243762
6.72,0.03200000000000003,-0.009551761373522276,-0.404232241679321,-0.029938435648290244,-0.02563326409141035
6.752,0.03200000000000003,-0.06809713149304186,-0.5500835071074951,-0.04212891510036011,-0.012190479452069868
6.784,0.03200000000000003,-0.0033010021424500296,-0.39716756967805983,-0.03160035020432189,0.01052856489603822
6.816,0.03200000000000003,-0.130004208665276,-0.6823951459567472,-0.051942814606473736,-0.020342464402151844
6.848,0.03200000000000003,-0.004341198240109466,-0.2840237622635491,-0.02385595826144921,0.028086856345024527
6.88,0.03200000000000003,0.001387642727952361,-0.23861083867254607,-0.018901047808136884,0.004954910453312325
6.912,0.03200000000000003,-0.08036400178509975,-0.5766916576442509,-0.04344685862457866,-0.024545810816441773
6.944,0.03200000000000003,0.004105132980822126,-0.055588706375971214,-0.006587917032410243,0.03685894159216842
6.976,0.03200000000000003,-0.06985131564394581,-0.6752369916479926,-0.0499749178493158,-0.04338700081690555
7.008,0.03200000000000003,-0.07409539753542978,-0.6012574335087428,-0.04704280161736729,0.0029321162319485075
7.04,0.03200000000000003,-0.0030032753559875343,-0.17380531331163876,-0.01547806923108866,0.03156473238627863
7.072,0.03200000000000003,1.9867174493763973e-05,-0.08553028202518248,-0.00717448155501925,0.00830358767606941
7.104,0.03200000000000003,-0.003587243308352688,-0.34846336384665433,-0.0260077364573885,-0.01883325490236925
7.136,0.03200000000000003,-0.013906784071539988,-0.3098818079483633,-0.024259851712626755,0.0017478847447617435
7.168,0.03200000000000003,-0.02093437291329627,-0.09846146943274156,-0.00863058780955957,0.015629263903067184
7.2,0.03200000000000003,-0.00023342508570806632,-0.17038498974497515,-0.01301211907274913,-0.00438153126318956
7.232,0.03200000000000003,-0.03920807912329856,-0.45460534530650704,-0.03414027607628462,-0.021128157003535493
7.264,0.03200000000000003,0.0025268958577054595,-0.396094063095645,-0.03106090193283352,0.003079374143451101
7.296,0.03200000000000003,0.0002655121574583394,-0.18923192799081748,-0.015689661109665208,0.015371240823168313
7.328,0.03200000000000003,-0.014689397313632743,-0.13775162987831757,-0.01102225588317332,0.004667405226491887
7.36,0.03200000000000003,-0.039596472107398334,-0.3272881499016485,-0.024674301929485092,-0.013652046046311771
7.392,0.03200000000000003,-0.003253691057680985,-0.30884512277859905,-0.024106827013826285,0.0005674749156588076
7.424,0.03200000000000003,-0.001015972357983661,-0.3039333277000598,-0.023713344612994007,0.00039348240083227765
7.456,0.03200000000000003,-0.0027709290658550815,0.023211408893235634,0.0003376006883610238,0.024050945301355032
7.488,0.03200000000000003,0.0015235455344298232,-0.13984089168572084,-0.010251625056581523,-0.010589225744942546
7.5200000000000005,0.03200000000000003,-0.11414732849038317,-0.9113423086130262,-0.06752771460025286,-0.05727608954367134
7.5520000000000005,0.03200000000000003,-0.00012268081851682041,-0.05297290306841946,-0.007784220273934481,0.05974349432631838
7.5840000000000005,0.03200000000000003,-0.003951520953772913,-0.2306917453951436,-0.01739275492546325,-0.00960853465152877
7.6160000000000005,0.03200000000000003,0.001714742718627946,-0.1402468294759757,-0.011303719580790624,0.006089035344672627
7.648000000000001,0.03200000000000003,-0.017656087014331457,-0.36533953543874015,-0.027485343761267777,-0.016181624180477153
7.68,0.03199999999999914,-0.0031168746912078513,-0.40330420732911215,-0.031206772102953164,-0.003721428341685387
7.712,0.03200000000000003,-0.003625961763589519,-0.2039704034888223,-0.01678058902604778,0.014426183076905384
7.744,0.03200000000000003,0.005368154029832521,-0.08055568610495163,-0.006884204810165196,0.009896384215882584
7.776,0.03200000000000003,-0.0012220326164115284,0.02490195691115322,0.0014320863852496175,0.008316291195414813
7.808,0.03200000000000003,0.0028278369721193796,-0.2441332214037249,-0.017848625309680788,-0.019280711694930404
7.84,0.03200000000000003,0.0026300409464612984,-0.17566062927728432,-0.013931090719455289,0.003917534590225499
7.872,0.03200000000000003,-0.07086316230311673,-0.4645777585093036,-0.03492571903959427,-0.020994628320138986
7.904,0.03200000000000003,-0.0007363555595335888,0.05625000631973339,0.0021177610630666093,0.03704348010266088
7.936,0.03200000000000003,-0.0280068094082933,-0.14612876033141803,-0.010610820264187349,-0.01272858132725396
7.968,0.03200000000000003,-0.12012709011133564,-0.7297114090464882,-0.05420792529958687,-0.04359710503539953
8.0,0.03200000000000003,-0.0023244049647701795,-0.15201614237445496,-0.01429080894121415,0.03991711635837272
8.032,0.03200000000000003,0.0051708635898485705,-0.06621471659266423,-0.005687330268932599,0.008603478672281551
8.064,0.03200000000000003,-0.010155772258233239,-0.262770070575188,-0.019627956286177018,-0.013940626017244419
8.096,0.03200000000000003,-0.008234442530531924,-0.14908662537678516,-0.012081863463931995,0.007546092822245023
8.128,0.03200000000000003,-0.027039397803609137,-0.44198852208148226,-0.03315995482193675,-0.021078091358004758
8.16,0.03200000000000003,-0.016381062501228765,0.15304727257137754,0.009329174295714813,0.04248912911765157
8.192,0.03200000000000003,-0.04370134928092686,-0.39809704705085264,-0.02870169998007466,-0.038030874275789474
8.224,0.03200000000000003,-0.05196100585559846,-0.17109589755816615,-0.014221574149285697,0.014480125830788964
8.256,0.03200000000000003,-0.0942173388888555,-0.2788274160119081,-0.021299401521784604,-0.007077827372498907
8.288,0.03200000000000003,-0.10751628310286426,-0.8088443365497245,-0.06063638389602097,-0.039336982374236364
8.32,0.03200000000000003,-0.0048690522306223125,-0.10240637944564189,-0.01101769671715155,0.049618687178869414
8.352,0.03200000000000003,-0.0008478009053416495,-0.13164523143294735,-0.010304379240243211,0.000713317476908339
8.384,0.03200000000000003,0.0026203074135064427,-0.2242983697514379,-0.01706847649320814,-0.006764097252964929
8.416,0.03200000000000003,-0.003276287049980573,-0.27804693678994546,-0.02140622040669217,-0.0043377439134840295
8.448,0.03200000000000003,0.0012693677596931651,-0.24533414574794238,-0.01925361944672756,0.002152600959964609
8.48,0.03200000000000003,-0.016998870420674047,-0.13858708078738102,-0.01128910554925172,0.007964513897475841
8.512,0.03200000000000003,-0.08373054852231909,-0.700074405198008,-0.05207024260405219,-0.04078113705480047
