sensor_left,sensor_center,sensor_right,steering_output
299.39822259745677,299.1181735398041,297.785466826284,0.06787473606397214
299.62840493600214,302.00737213538156,300.9010368201277,-0.09248547075925956
299.7526160318463,301.0217536406795,299.01269830859474,0.057121382236348384
301.00045598901545,300.5904612464429,301.1310342700203,-0.015233874092805308
300.9284908170595,300.0352938639526,300.0576547954556,0.05355594410628271
299.2561847613818,300.50685730789047,299.9517110923263,-0.050439940072710104
300.275056992332,299.8539094567584,299.80424096677353,0.03520422484295296
301.12338088756457,301.00313124823333,298.1406834092419,0.174253688443776
300.53717234759745,300.4213150783098,301.324137040123,-0.07704485633475941
299.3205851136219,298.56773925146894,296.92329015015525,0.15170734473325526
299.9496877519166,301.1037470254883,295.95154903632465,0.21591537330085034
300.22219011872346,299.85833839827643,300.52646117888145,-0.05823765076539872
299.82414543157864,299.9947619729824,300.02091437151034,-0.00876342579432219
299.25109603866156,299.83384630679024,301.6292218746968,-0.14071986076279644
298.19223045459967,299.9997132639133,300.32809316250916,-0.10437050411421753
299.455334650371,300.3918547018636,301.22227430238576,-0.08465775204178955
301.2567322446022,299.185594108971,299.869269760239,0.10091714558193929
300.82507461625084,301.6752201657369,301.41580980104004,-0.04931873593098374
300.0360645903244,301.3534655080911,298.80010488972516,0.08006493388384456
299.08791271264494,297.3864063772305,299.56398353985617,-0.04092384663866597
300.59087895199184,300.7870962220508,301.37490314639234,-0.042280743391917786
300.1530730291551,301.1063394407258,302.06335096113077,-0.10677643397453437
299.32641368330087,303.22358931975845,300.61856015211794,-0.058426008809267384
300.27281170778235,298.84851049965727,299.14101692638985,0.08082915157172067
301.19312845881814,301.52607129252374,299.56815922741873,0.08618020607003928
301.8910152540265,300.40855341304535,299.1437505139397,0.14858619209121346
299.2299451268386,302.1903280186158,300.67487547559585,-0.11416846832630484
299.9593139162413,301.035462715021,297.79850993563446,0.14409754232398256
301.6233065949756,300.61176966116574,301.23304545324703,0.0018076286976452145
301.1000596080587,298.5017117733712,301.43990669922516,-0.024293436887273288
296.0268734462201,298.0140687344665,300.74101038426863,-0.2794497453712461
302.9382522331892,301.2642544221239,299.93879944304985,0.22710853678884577
300.27314665082275,300.7099566130858,299.9704121542803,-0.011830458108847778
299.53090944294985,298.67916945537735,300.25501242920166,-0.04647352414053273
301.57748644239604,298.9923569075237,300.3385497139633,0.08157723356848294
298.94975903586146,298.26208728238,297.70766401203645,0.062136334145173465
298.55349323370876,300.8573946783283,299.59466225357863,-0.07489109143044231
301.9193158150369,299.9438632245294,300.25109453492894,0.11050496700517613
301.0546861728786,300.9827958903221,298.7102991006202,0.1239810115344227
301.5036932689834,299.9719029882636,301.23682952974474,-0.007432046368264195
301.8385414281088,301.05403551068815,298.87210834690813,0.17531734747965233
300.8875221322873,305.93696891378295,299.9226916493363,0.028225498165054434
300.8248851430704,301.5281923185572,300.94102256984354,-0.01661655043589917
300.9985392653195,300.2811224087287,298.36890956281826,0.15893915641780554
299.9415562569353,299.99313784233755,300.8926238513999,-0.08336035269288686
303.0044626751821,299.7959787289871,299.46841170252287,0.22167373430419846
300.6708762057496,298.2143029617591,301.37057467628455,-0.07734241795868854
301.2306402818884,301.90696676899313,301.60577175485,-0.015510903672349061
299.1796837301209,297.4758313261666,301.7400915014376,-0.14987315154938247
299.07173702009857,299.3940851290919,378.9512289423236,-4.767165437620337
394.4523104520807,393.25028790460766,394.4074961655924,0.8014837764115487
338.5764198444809,339.7709153050762,338.9385106185834,-0.02217358931103377
300.2126867845311,300.42610947694146,299.2012128594041,0.06430934324864551
301.3042059036954,302.70881297245995,629.0991261071325,-19.6778099514575
617.3757955582809,623.1705894312358,629.4054810929513,2.556168069954146
435.2516463075309,444.18430634148837,452.88262158681994,-0.9375616614106378
298.04650997720626,297.6625715937992,301.8402379601918,-0.0513139261862432
346.6338808550313,352.5039413647431,361.9581201994663,-0.8815170808362445
300.91906906073615,299.244209303247,299.5473912685014,0.23554306097843325
300.0616931957474,299.3457522270017,301.9191852235462,-0.12516629959027512
299.34475149384633,299.9120284170103,302.210703901368,-0.15338222417331165
299.82247675171766,298.1152802085054,300.4648598376864,-0.009883461082907274
301.8468029358039,302.1062559938917,303.5745129029911,-0.09723876717154441
300.7940861749008,301.70778267408434,303.47189731229787,-0.14339156857195062
301.69532935087426,301.5067010922725,303.53358672696766,-0.08351733119163328
300.9561188853165,298.9547855081267,307.0347083717934,-0.3463327954276776
300.36121953266246,302.01958745047716,302.3112774553963,-0.056217580499261434
301.6233133004415,301.15328341183834,578.6665703040015,-16.603094840986266
299.6426310584911,302.3723534099111,302.88251132102664,2.5760397542834665
299.5973689245153,303.0785957935367,299.75854685474894,0.022728126811337575
300.82166515910995,301.0058252060698,299.5522203272904,0.07777846921150967
